logFC	logCPM	F	PValue	FDR	mrna
2.43625817004924	7.51761084482889	144.598137998515	2.16168663826478e-10	4.07680589435249e-08	lcl|BK006943.2_mrna_3453
3.04434564324977	5.49377947237387	143.04718848238	2.36999491359139e-10	4.08761750595856e-08	lcl|BK006938.2_mrna_1515
3.0443637910391	5.49379467190763	143.043927534955	2.37045559963853e-10	4.08761750595856e-08	lcl|BK006948.2_mrna_5896
3.04435575747753	5.4937920610827	143.042799686959	2.37061495788814e-10	4.08761750595856e-08	lcl|BK006945.2_mrna_4396
-1.4395568834369	7.77615425047288	139.945701866893	2.85635822336515e-10	4.75394617734238e-08	lcl|BK006938.2_mrna_1118
-1.62278025731725	7.00147384144859	139.613918069321	2.914598319166e-10	4.75394617734238e-08	lcl|BK006937.2_mrna_651
-1.46070470095479	6.93649175642794	135.504771435034	3.755790538141e-10	5.96478839412656e-08	lcl|BK006946.2_mrna_4614
9.81652320546909	6.15033373714669	221.059754497856	3.96094276570443e-10	6.12930502334006e-08	lcl|BK006947.3_mrna_5086
4.03557717205169	6.2127244578401	154.650570608928	4.81887225818367e-10	7.08504472586249e-08	lcl|BK006937.2_trna_610
4.03557717205169	6.2127244578401	154.650570608928	4.81887225818367e-10	7.08504472586249e-08	lcl|BK006947.3_trna_5239
-1.63367189702881	6.43101717451679	131.212814390242	4.93076849190099e-10	7.08504472586249e-08	lcl|BK006937.2_mrna_705
-1.21343376957893	6.57259238599614	128.611782042991	5.83740944857741e-10	7.66343417007597e-08	lcl|BK006945.2_mrna_4084
-1.21343376956441	6.57258436325966	128.601855647218	5.84120431635798e-10	7.66343417007597e-08	lcl|BK006945.2_mrna_4080
-1.21343376956303	6.57258360501943	128.601799697404	5.84122571372817e-10	7.66343417007597e-08	lcl|BK006945.2_mrna_4069
-1.21343376956303	6.57258360501943	128.601799697404	5.84122571372817e-10	7.66343417007597e-08	lcl|BK006945.2_mrna_4073
-1.76976107572265	5.24674822081965	126.035388946223	6.92028746283351e-10	8.8859435825958e-08	lcl|BK006944.2_mrna_3545
3.67593060587889	4.53966625115515	124.477111272248	7.6818784483956e-10	9.65836175751405e-08	lcl|BK006949.2_ncrna_6272
2.36811594485946	5.72766487997881	116.984842080827	1.29015197649571e-09	1.57055414150504e-07	lcl|BK006943.2_ncrna_3162
2.24728395105222	5.26133768700177	116.864923591605	1.3012047568393e-09	1.57055414150504e-07	lcl|BK006946.2_mrna_4744
-2.12391593594992	5.54619849432209	116.388429153502	1.34616751390515e-09	1.59296489145442e-07	lcl|BK006945.2_mrna_4229
-1.2509579056002	6.85689426223789	116.068502143866	1.37731799096809e-09	1.59848347605623e-07	lcl|BK006944.2_mrna_3635
2.18034849740264	8.09501589987399	115.333904126335	1.45189978166292e-09	1.65324814761051e-07	lcl|BK006939.2_ncrna_1754
7.71904773969846	9.48405678377033	176.294407920242	1.57231819849695e-09	1.72763308304609e-07	lcl|BK006945.2_rrna_4057
7.71919335554235	9.4843747828622	176.25855557617	1.57447919747365e-09	1.72763308304609e-07	lcl|BK006945.2_rrna_4086
3.8908046009526	3.11991594569315	112.959480582411	1.72518612082577e-09	1.85919611413992e-07	lcl|BK006943.2_mrna_3142
-2.03943376956943	6.0967518249448	112.672832080509	1.76185334426769e-09	1.86540086537816e-07	lcl|BK006937.2_mrna_594
-1.30781659137711	7.33069943067267	106.423499680365	2.819945820679e-09	2.92238139763347e-07	lcl|BK006938.2_mrna_1092
-1.57412675937509	5.28930704854058	106.254339492019	2.85700915427299e-09	2.92238139763347e-07	lcl|BK006937.2_mrna_677
1.33060946951014	6.55549845439985	105.976555616898	2.91904459238363e-09	2.93607235250587e-07	lcl|BK006943.2_mrna_3364
2.30936589399544	6.16115226607204	103.333012865403	3.58989782966068e-09	3.55164482000036e-07	lcl|BK006944.2_ncrna_3628
-2.9269237615199	6.47805276628879	122.370795378171	3.79232543667659e-09	3.69140064682956e-07	lcl|BK006948.2_mrna_5875
1.53740739617791	5.6515287476412	101.220065652985	4.24922643567488e-09	4.07048913322189e-07	lcl|BK006941.2_mrna_2363
4.95246526363491	3.28108936901974	100.407822150298	4.53738308029964e-09	4.2786104515013e-07	lcl|BK006941.2_mrna_2211
2.52277220955558	7.02259942228556	102.257662004293	6.07325705131614e-09	5.63878558533737e-07	lcl|BK006948.2_mrna_5541
6.04726612293495	4.06436198880745	95.6014356789977	6.75357128696696e-09	6.17542465406751e-07	lcl|BK006946.2_ncrna_4442
1.24432568277075	6.44519265333705	94.3693371131135	7.4987514156731e-09	6.75447235725181e-07	lcl|BK006948.2_ncrna_5737
-1.48252181568946	6.83516070913567	93.5960982546895	8.01255721854331e-09	7.05875746355735e-07	lcl|BK006937.2_mrna_601
1.534671667918	5.63579099318518	93.5123602822858	8.07049320605563e-09	7.05875746355735e-07	lcl|BK006935.2_ncrna_69
1.37526651736832	7.63496974591496	92.7022270234046	8.655521612459e-09	7.46229613302716e-07	lcl|BK006934.2_mrna_2792
3.64629088048878	4.47875272098764	92.400063222869	8.88559060222547e-09	7.55275201189165e-07	lcl|BK006939.2_ncrna_1612
3.66014646403391	4.18718319136144	89.6568671326499	1.1312761914626e-08	9.41384649562337e-07	lcl|BK006943.2_trna_3213
-1.09658372828476	6.54736886834579	89.5834383231532	1.13870885531153e-08	9.41384649562337e-07	lcl|BK006949.2_mrna_6073
-1.07156363125323	7.5614914203129	89.1408895703777	1.18466283002817e-08	9.66140564759459e-07	lcl|BK006940.2_mrna_1882
-2.2512531925795	8.14986157197804	89.8413572144489	1.36474876136437e-08	1.09816783664453e-06	lcl|BK006943.2_mrna_3288
-1.22172677708346	5.37073111016718	86.0205509753776	1.57324547743594e-08	1.23868099753946e-06	lcl|BK006943.2_mrna_3473
-1.31798437741484	7.46381705721021	85.9712418646329	1.58042148816136e-08	1.23868099753946e-06	lcl|BK006938.2_mrna_837
-1.45748398041384	5.24221505208602	83.8768652825793	1.92131470660363e-08	1.48655567363499e-06	lcl|BK006943.2_mrna_3396
-1.56551163560944	6.11288792271105	83.4152855470509	2.00690951816085e-08	1.53312644836718e-06	lcl|BK006937.2_mrna_605
-1.3415469684803	5.79560307642974	83.1286472631172	2.06217827952698e-08	1.54357888540458e-06	lcl|BK006938.2_mrna_1490
-1.65241172126216	6.22660377879064	83.0798870553045	2.07174630849661e-08	1.54357888540458e-06	lcl|BK006946.2_mrna_4890
-1.20472237250386	7.1347908558444	82.4879816541231	2.19188773852629e-08	1.6131759148788e-06	lcl|BK006937.2_mrna_590
-1.32341082412793	7.59163033903346	81.9488767636935	2.30803328370595e-08	1.67819046592355e-06	lcl|BK006937.2_mrna_616
2.28016177802519	7.46497705885763	80.9179650601955	2.54953705704864e-08	1.83172096896293e-06	lcl|BK006943.2_mrna_3161
-2.31981339200028	4.54819470143063	80.329969243062	2.69969321003356e-08	1.91678217912383e-06	lcl|BK006943.2_mrna_3101
-6.3967277314537	2.90010170109615	80.0322534649044	2.77942450893239e-08	1.95044498969849e-06	lcl|BK006934.2_mrna_2562
2.05511375672314	5.02293175482696	79.455725330421	2.94132378434394e-08	2.0403320733926e-06	lcl|BK006941.2_ncrna_2490
-1.69034932731248	5.5384276152651	79.1518401547148	3.03083074121809e-08	2.07852994582399e-06	lcl|BK006937.2_mrna_614
-1.71722196431867	7.938692944435	78.313010978075	3.29390381345002e-08	2.22409413851497e-06	lcl|BK006946.2_mrna_4400
2.26922187788606	4.51552509267876	78.2435508982682	3.316793247164e-08	2.22409413851497e-06	lcl|BK006943.2_mrna_3331
1.13992584717357	8.0096372936216	77.6376938262932	3.52406043384744e-08	2.33711040860102e-06	lcl|BK006945.2_mrna_4329
-1.48709316900919	6.10982234975724	77.4176449065952	3.60284838296894e-08	2.34728856082352e-06	lcl|BK006941.2_mrna_2234
1.32145250351231	5.49674348096153	77.3781426947509	3.61719695371312e-08	2.34728856082352e-06	lcl|BK006938.2_mrna_1420
-1.3397952779632	6.91923826120062	75.7991734486396	4.24583018458111e-08	2.55987035194465e-06	lcl|BK006947.3_mrna_5017
2.72338672624437	3.97310759758215	75.667574777745	4.3034371315033e-08	2.55987035194465e-06	lcl|BK006936.2_trna_106
2.72338672624437	3.97310759758215	75.667574777745	4.3034371315033e-08	2.55987035194465e-06	lcl|BK006936.2_trna_279
2.72338672624437	3.97310759758215	75.667574777745	4.3034371315033e-08	2.55987035194465e-06	lcl|BK006938.2_trna_991
2.72338672624437	3.97310759758215	75.667574777745	4.3034371315033e-08	2.55987035194465e-06	lcl|BK006943.2_trna_3315
2.72338672624437	3.97310759758215	75.667574777745	4.3034371315033e-08	2.55987035194465e-06	lcl|BK006944.2_trna_3521
2.72338672624437	3.97310759758215	75.667574777745	4.3034371315033e-08	2.55987035194465e-06	lcl|BK006945.2_trna_4351
2.72338672624437	3.97310759758215	75.667574777745	4.3034371315033e-08	2.55987035194465e-06	lcl|BK006947.3_trna_5295
2.64342458830247	4.11979273624006	75.4261548582418	4.41137558578698e-08	2.55987035194465e-06	lcl|BK006939.2_trna_1683
2.64342458830247	4.11979273624006	75.4261548582418	4.41137558578698e-08	2.55987035194465e-06	lcl|BK006942.2_trna_2987
2.64342458830247	4.11979273624006	75.4261548582418	4.41137558578698e-08	2.55987035194465e-06	lcl|BK006949.2_trna_6253
-2.58362786819101	8.50345615856522	82.8513856894986	4.55889001771994e-08	2.62027631018475e-06	lcl|BK006946.2_mrna_4672
3.8896107104621	3.9805844376669	74.4573336453254	4.87562321405588e-08	2.77588548083276e-06	lcl|BK006943.2_mrna_3268
-1.31401905224628	7.83778685314703	73.7919447375101	5.22565595913594e-08	2.94736763676499e-06	lcl|BK006937.2_mrna_560
-1.29472859131862	5.13785568928074	73.0798239165055	5.63130864118407e-08	3.14675441199499e-06	lcl|BK006937.2_mrna_634
1.73886421089908	6.57119459572858	71.929294939191	6.362205546112e-08	3.52256059365009e-06	lcl|BK006934.2_mrna_2854
1.81163516602846	7.02109360379038	71.816771003125	6.43913371909316e-08	3.53274290861157e-06	lcl|BK006944.2_ncrna_3777
1.69218154611536	9.11245695094847	71.5612034843824	6.61769966010364e-08	3.59800157195725e-06	lcl|BK006934.2_mrna_2560
-1.79368921853108	7.08905584206	73.7476349979615	6.70733873566952e-08	3.61417761337193e-06	lcl|BK006937.2_mrna_596
-1.44774274758257	6.11236610040139	71.3093223370797	6.79905531247285e-08	3.63117688590917e-06	lcl|BK006943.2_mrna_3344
-1.27642787906876	5.20495577663672	71.1070257806705	6.94868675587719e-08	3.67853724313323e-06	lcl|BK006946.2_mrna_4806
-1.40464848435826	7.46383243886311	70.503385384743	7.41722875880191e-08	3.89243265733648e-06	lcl|BK006937.2_mrna_547
-1.48071396802644	4.98695260536005	70.3909232109213	7.50832032425866e-08	3.90626837559492e-06	lcl|BK006939.2_mrna_1687
-1.60407468749357	8.9401978502504	68.7856536887239	8.95273236007042e-08	4.57940759651837e-06	lcl|BK006945.2_miscrna_4062
-1.60405584508933	8.94018787299306	68.7844374095961	8.953936974137e-08	4.57940759651837e-06	lcl|BK006945.2_miscrna_4052
2.09051500636684	7.21020462067189	69.8027689455332	9.47749974288317e-08	4.75813672908147e-06	lcl|BK006946.2_mrna_4760
-2.54884238514635	4.11215042555531	68.0873902974097	9.67468267620825e-08	4.75813672908147e-06	lcl|BK006945.2_mrna_3933
1.95871422923368	7.55971690556924	71.4733899918017	9.67719845343844e-08	4.75813672908147e-06	lcl|BK006939.2_ncrna_1579
3.84297728059696	3.45273999921145	68.0325237035102	9.73407835244762e-08	4.75813672908147e-06	lcl|BK006945.2_mrna_4077
-1.02528040067822	5.90081829011315	68.0197928067316	9.74791763739614e-08	4.75813672908147e-06	lcl|BK006945.2_mrna_4117
-1.17391610134719	6.0817403153163	67.9936054937026	9.77645326273575e-08	4.75813672908147e-06	lcl|BK006949.2_mrna_6163
-0.934609464874461	8.47263775668667	67.7231337834706	1.00766375920237e-07	4.86500062942903e-06	lcl|BK006936.2_mrna_246
2.28920995914626	4.14855082360038	66.8254222303741	1.11483024292117e-07	5.33968294922956e-06	lcl|BK006943.2_ncrna_3163
-1.56731345994827	6.71593907613015	66.6669045744423	1.13503093937084e-07	5.39363127488426e-06	lcl|BK006937.2_mrna_642
-1.31606939415755	5.31647679511575	66.4772340157249	1.15973458686897e-07	5.46796736855799e-06	lcl|BK006937.2_mrna_643
1.84712697595191	5.63495808074903	65.9178337352422	1.2361196586836e-07	5.78293189159343e-06	lcl|BK006949.2_ncrna_6040
6.35098612038512	4.29506140905218	65.67255845803	1.27135000241115e-07	5.90199789580869e-06	lcl|BK006947.3_mrna_5221
-1.82054763420948	4.36853806630475	65.4016300917704	1.311559373743e-07	6.0256703255076e-06	lcl|BK006943.2_mrna_3159
1.59557863173404	5.67758357007419	65.3593545072222	1.31795937525601e-07	6.0256703255076e-06	lcl|BK006943.2_mrna_3231
1.91366781230881	5.69064349673567	64.4464805477697	1.46492701123776e-07	6.64724399460142e-06	lcl|BK006949.2_mrna_5960
-1.1882175889594	7.24359454971736	64.1212302456728	1.52159127171949e-07	6.85283830210979e-06	lcl|BK006943.2_mrna_3144
-1.33642834441468	6.82834774527488	63.8377128144193	1.57296365335834e-07	7.03173010964267e-06	lcl|BK006944.2_mrna_3603
-1.29479425031631	7.99321661779233	62.7717266664256	1.78398106330636e-07	7.85924443266109e-06	lcl|BK006940.2_mrna_1901
-1.29479147205215	7.99321340737624	62.7710710142127	1.78412011147402e-07	7.85924443266109e-06	lcl|BK006941.2_mrna_2420
1.84415499827039	10.6908663090593	62.4818545824049	1.84663947763045e-07	8.07570235326072e-06	lcl|BK006939.2_ncrna_1765
-1.06766999522818	6.51986525072224	61.1339659610559	2.17176217579546e-07	9.4291976481479e-06	lcl|BK006937.2_mrna_701
2.25010870672085	4.49444193900508	60.9437592711993	2.22253043936752e-07	9.58069371541641e-06	lcl|BK006945.2_mrna_3826
-0.871844173539133	7.37052099813804	60.5774079577787	2.3240486243748e-07	9.9472577646113e-06	lcl|BK006941.2_mrna_2032
-1.55299870437294	8.93276559366172	60.3509473767106	2.38935791469798e-07	1.01547711374664e-05	lcl|BK006947.3_mrna_5175
2.5699263861908	5.28965782093197	65.2488973017631	2.46392085550746e-07	1.03984352188724e-05	lcl|BK006934.2_ncrna_2791
1.03589695692607	6.60148981617121	59.8745173615972	2.53347712383705e-07	1.06177322516365e-05	lcl|BK006948.2_mrna_5334
-1.00703007265293	7.7041775981202	59.696038663508	2.58991710628219e-07	1.07794136113193e-05	lcl|BK006943.2_mrna_3301
-1.3518272018264	7.1442258269474	59.5767708522231	2.62840649833154e-07	1.08646802859115e-05	lcl|BK006949.2_mrna_6329
-1.56461757867226	4.58026358963954	59.4189421555652	2.68031456504975e-07	1.10038764626362e-05	lcl|BK006938.2_mrna_767
-4.01808708643305	2.50567436954336	58.5834486087385	2.97466115545552e-07	1.20483758880363e-05	lcl|BK006937.2_mrna_540
-4.01808708643305	2.50567436954336	58.5834486087385	2.97466115545552e-07	1.20483758880363e-05	lcl|BK006937.2_mrna_655
-1.39954906998284	5.25792581652623	58.5220302976549	2.99766803910497e-07	1.2060617743999e-05	lcl|BK006949.2_mrna_6091
-1.21972143992949	5.29703351193688	58.4483752024673	3.02551827598016e-07	1.20920548314836e-05	lcl|BK006937.2_mrna_570
-0.80807710960638	7.96005913705864	58.1936762376272	3.12404955639741e-07	1.24037099163542e-05	lcl|BK006949.2_mrna_5964
1.46603698101934	7.74540632035318	58.0466443395072	3.18253949190069e-07	1.25533502180527e-05	lcl|BK006948.2_ncrna_5542
-1.10683569777359	8.08161809403825	57.9867137072378	3.20672626189059e-07	1.25666188250063e-05	lcl|BK006937.2_mrna_657
1.79280689547573	6.01204349928458	57.7200237213636	3.31684689070437e-07	1.29143038615489e-05	lcl|BK006949.2_mrna_6383
1.18502354608484	6.05894984813828	56.9638369916362	3.65247029110444e-07	1.41299091069329e-05	lcl|BK006947.3_mrna_5153
-1.25327347747133	5.89296623476648	56.8395494992607	3.711141972629e-07	1.42654406400102e-05	lcl|BK006937.2_mrna_692
-1.4211648329168	4.57968064125983	56.750314647034	3.75390845135568e-07	1.43385047493238e-05	lcl|BK006942.2_mrna_3089
1.35933425173252	5.28807271855828	56.1391690124439	4.06185849071357e-07	1.54171798688405e-05	lcl|BK006939.2_ncrna_1702
-1.24007472684829	5.11748352697612	56.0310037869218	4.11921572890917e-07	1.55371668274793e-05	lcl|BK006937.2_mrna_685
-1.32430167147289	5.77875156876744	55.7539953388032	4.27022780175953e-07	1.60067234680862e-05	lcl|BK006937.2_mrna_638
1.29335988231378	5.69968017374644	55.5078841945133	4.40953707893956e-07	1.64268865872841e-05	lcl|BK006946.2_mrna_4508
-10.7866923227931	5.98927975196261	101.804617816599	4.56576163082773e-07	1.6904522357083e-05	lcl|BK006938.2_mrna_999
1.31934866423915	5.09804612503424	55.1543983700663	4.61848804250787e-07	1.69928315166381e-05	lcl|BK006936.2_mrna_412
-0.916393182895318	6.46184592822507	55.0663092178535	4.67224548360189e-07	1.69928315166381e-05	lcl|BK006946.2_mrna_4772
-0.933497281000491	9.30900187259952	55.0633154648005	4.6740845596718e-07	1.69928315166381e-05	lcl|BK006938.2_mrna_835
-1.4920809603161	4.7699944563346	54.8378570351527	4.81490959678736e-07	1.73999876746178e-05	lcl|BK006943.2_mrna_3399
2.35646562644815	2.68263389810729	54.3480130604303	5.13730958837221e-07	1.79211926970094e-05	lcl|BK006941.2_trna_2121
2.35646562644815	2.68263389810729	54.3480130604303	5.13730958837221e-07	1.79211926970094e-05	lcl|BK006941.2_trna_2457
2.35646562644815	2.68263389810729	54.3480130604303	5.13730958837221e-07	1.79211926970094e-05	lcl|BK006943.2_trna_3309
2.35646562644815	2.68263389810729	54.3480130604303	5.13730958837221e-07	1.79211926970094e-05	lcl|BK006944.2_trna_3637
2.35646562644815	2.68263389810729	54.3480130604303	5.13730958837221e-07	1.79211926970094e-05	lcl|BK006946.2_trna_4604
2.35646562644815	2.68263389810729	54.3480130604303	5.13730958837221e-07	1.79211926970094e-05	lcl|BK006949.2_trna_5923
2.49003521877174	8.05523251054181	60.3455407183718	5.18287097706756e-07	1.79762220382774e-05	lcl|BK006945.2_ncrna_3918
-1.05069512240618	6.3213113425685	54.219785067824	5.22559354425092e-07	1.8020832594031e-05	lcl|BK006946.2_mrna_4781
-1.16039887879668	5.14578455869295	53.813288434201	5.51672808798858e-07	1.8916735233529e-05	lcl|BK006937.2_mrna_702
-1.03537043053274	6.42680333611683	53.686917833456	5.61085129846929e-07	1.91307839470408e-05	lcl|BK006935.2_mrna_65
-1.12640469213905	5.37509178386301	53.3824036909488	5.84503026283825e-07	1.95328591319244e-05	lcl|BK006941.2_mrna_2348
7.04418076872616	8.95254701287714	79.2316498706155	5.92069846060791e-07	1.95328591319244e-05	lcl|BK006945.2_rrna_4071
7.04429773149249	8.95263418787846	79.2314917086609	5.92076624389506e-07	1.95328591319244e-05	lcl|BK006945.2_rrna_4078
7.04417975094381	8.95232441428313	79.227866036533	5.92232033903191e-07	1.95328591319244e-05	lcl|BK006945.2_rrna_4067
-2.54343207560381	6.3921033123468	64.9801392924456	5.92273976482066e-07	1.95328591319244e-05	lcl|BK006938.2_mrna_1000
7.04430537317379	8.95268853201068	79.2263475226493	5.92297136891825e-07	1.95328591319244e-05	lcl|BK006945.2_rrna_4082
-1.14101126610742	5.80423687096855	53.1222853749542	6.0536337488262e-07	1.98167208179559e-05	lcl|BK006949.2_mrna_6103
2.70869602968784	6.21713102850259	61.3464981814681	6.07471972050015e-07	1.98167208179559e-05	lcl|BK006936.2_ncrna_141
1.52323615669749	6.09386002713635	52.7190196771985	6.51871884068626e-07	2.09900209926775e-05	lcl|BK006938.2_mrna_738
-1.2439496884438	4.88030334287615	52.5664842532597	6.52747871667869e-07	2.09900209926775e-05	lcl|BK006937.2_mrna_633
-0.802954441364943	7.45043377057484	52.5538333090468	6.53873064892024e-07	2.09900209926775e-05	lcl|BK006937.2_mrna_549
-1.89915272939188	4.33860947006388	52.1304008079887	6.92798275734585e-07	2.21218920320541e-05	lcl|BK006947.3_mrna_5033
1.16457012529958	6.43415083893446	51.9025172031837	7.14801514768684e-07	2.27043533769948e-05	lcl|BK006936.2_mrna_311
2.01096156642367	6.33341337676776	51.732050799511	7.31765580692041e-07	2.31214936098244e-05	lcl|BK006948.2_ncrna_5724
1.17851777261526	6.4416648663119	51.6316609462286	7.41963700880177e-07	2.33216194521452e-05	lcl|BK006942.2_mrna_3033
-1.23588406216475	5.645714342196	51.4922283431763	7.56389377726178e-07	2.36518647387435e-05	lcl|BK006944.2_mrna_3553
-1.87278511770663	4.63849415635988	51.0070423906409	8.09053876009971e-07	2.47258426580017e-05	lcl|BK006934.2_mrna_2849
2.96156797672407	2.85499637306128	50.8443594755537	8.27608983747531e-07	2.47258426580017e-05	lcl|BK006938.2_trna_1206
2.96156797672407	2.85499637306128	50.8443594755537	8.27608983747531e-07	2.47258426580017e-05	lcl|BK006940.2_trna_1918
2.96156797672407	2.85499637306128	50.8443594755537	8.27608983747531e-07	2.47258426580017e-05	lcl|BK006940.2_trna_1941
2.96156797672407	2.85499637306128	50.8443594755537	8.27608983747531e-07	2.47258426580017e-05	lcl|BK006943.2_trna_3272
2.96156797672407	2.85499637306128	50.8443594755537	8.27608983747531e-07	2.47258426580017e-05	lcl|BK006943.2_trna_3379
2.96156797672407	2.85499637306128	50.8443594755537	8.27608983747531e-07	2.47258426580017e-05	lcl|BK006946.2_trna_4482
2.96156797672407	2.85499637306128	50.8443594755537	8.27608983747531e-07	2.47258426580017e-05	lcl|BK006946.2_trna_4858
2.96156797672407	2.85499637306128	50.8443594755537	8.27608983747531e-07	2.47258426580017e-05	lcl|BK006948.2_trna_5475
1.11759434820425	5.81600662844375	50.6591905558257	8.49302890074705e-07	2.52489800078859e-05	lcl|BK006944.2_mrna_3768
-2.18237701885026	3.54813000982423	50.431393733342	8.76857128157182e-07	2.59403567079833e-05	lcl|BK006944.2_mrna_3534
4.59453628151582	2.67728311775838	50.3543569666637	8.86397751623847e-07	2.60946850295118e-05	lcl|BK006934.2_mrna_2768
-1.72431527711425	6.04207093246195	52.7723915803665	9.02836217247432e-07	2.64495950052828e-05	lcl|BK006943.2_mrna_3432
1.13335849198124	5.81252762349951	49.7016023285487	9.72000488739243e-07	2.83382751185571e-05	lcl|BK006946.2_mrna_4881
2.1057178111863	4.94560721200367	49.5739968905255	9.89780086062834e-07	2.87178981701404e-05	lcl|BK006938.2_mrna_1002
-0.908361949100259	8.00189711716687	49.352909002433	1.0214414992698e-06	2.92742184174772e-05	lcl|BK006948.2_mrna_5703
-1.18091279005213	5.70551948303132	49.3498374471901	1.02188917530875e-06	2.92742184174772e-05	lcl|BK006941.2_mrna_2084
1.12743102744049	5.43909996611421	49.3387550365551	1.02350622801784e-06	2.92742184174772e-05	lcl|BK006946.2_mrna_4483
-0.95696213070366	6.66422510546828	49.2866104482244	1.03115276473074e-06	2.93538062978775e-05	lcl|BK006946.2_mrna_4872
-1.13453395052849	7.33597153831743	49.0176435223683	1.07161004091068e-06	3.03622844924694e-05	lcl|BK006939.2_mrna_1670
-2.0053464489212	5.1620709269723	51.0032533963053	1.10924449585806e-06	3.10575691076166e-05	lcl|BK006940.2_mrna_1971
-1.29245822822745	11.1400446498099	48.7713191619116	1.11020400261127e-06	3.10575691076166e-05	lcl|BK006945.2_miscrna_4058
-1.29248235013489	11.1397465704944	48.7626609182974	1.11158822323864e-06	3.10575691076166e-05	lcl|BK006945.2_miscrna_4048
-1.97685473910438	4.09817118781974	48.5680315368238	1.14321288840947e-06	3.15314611634876e-05	lcl|BK006937.2_mrna_588
2.8144202115279	3.48290768843249	48.5369426056698	1.14835587485462e-06	3.15314611634876e-05	lcl|BK006936.2_trna_268
